dataset,basis,metric,dire_method,competitor,competitor_display,pair_id_field,paired_record_count,paired_ids,dire_mean,competitor_mean,paired_gap_competitor_minus_dire_mean,paired_gap_std,paired_gap_values,relative_gap_vs_competitor,descriptive_paired_standardized_gap
arxiv,layout,bottleneck_beta1,dire_auto,dire,DiRe (IVF-Flat control),layout_seed,3,"42,43,44",0.02443756101032098,0.023601874709129333,-0.0008356863011916479,0.0014474511328532416,"[0.0, 0.0, -0.0025070589035749435]",-0.0354076238218653,-0.5773502691896258
arxiv,layout,q99_dtw_beta0,dire_auto,dire,DiRe (IVF-Flat control),layout_seed,3,"42,43,44",3.7115000000000005,3.8370833333333336,0.1255833333333333,0.01659128787446379,"[0.11874999999999991, 0.11350000000000016, 0.14449999999999985]",0.032728852209794754,7.5692335811147515
arxiv,layout,q99_dtw_beta1,dire_auto,dire,DiRe (IVF-Flat control),layout_seed,3,"42,43,44",0.12208333333333332,0.1445,0.022416666666666668,0.019625132695942037,"[0.012749999999999997, 0.045, 0.009500000000000008]",0.15513264129181087,1.1422428074232511
arxiv,layout,q99_bottleneck_beta0,dire_auto,dire,DiRe (IVF-Flat control),layout_seed,3,"42,43,44",0.44698233162903317,0.44698233162903317,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,
arxiv,layout,q99_bottleneck_beta1,dire_auto,dire,DiRe (IVF-Flat control),layout_seed,3,"42,43,44",0.030580674958561236,0.029651723088428505,-0.0009289518701327317,0.0016089918368560167,"[0.0, 0.0, -0.002786855610398195]",-0.03132876519055489,-0.5773502691896258
arxiv,layout,dtw_beta0,dire_auto,dire_spectral,DiRe (spectral init),layout_seed,3,"42,43,44",3.661583333333333,5.1650833333333335,1.5035,0.6864302131316776,"[0.7312499999999997, 1.7350000000000003, 2.0442500000000003]",0.2910892047562963,2.190317342152864
arxiv,layout,dtw_beta1,dire_auto,dire_spectral,DiRe (spectral init),layout_seed,3,"42,43,44",0.12658333333333335,0.3294166666666667,0.20283333333333334,0.16363704755749334,"[0.38450000000000006, 0.15700000000000003, 0.067]",0.6157348848975461,1.2395318563913134
arxiv,layout,bottleneck_beta0,dire_auto,dire_spectral,DiRe (spectral init),layout_seed,3,"42,43,44",0.35578441619873047,0.35578441619873047,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,
arxiv,layout,bottleneck_beta1,dire_auto,dire_spectral,DiRe (spectral init),layout_seed,3,"42,43,44",0.02443756101032098,0.029910648862520855,0.005473087852199872,0.011718083339411975,"[0.0, 0.01892632246017456, -0.0025070589035749435]",0.18298124782768765,0.4670634005300151
arxiv,layout,q99_dtw_beta0,dire_auto,dire_spectral,DiRe (spectral init),layout_seed,3,"42,43,44",3.7115000000000005,3.9945833333333334,0.28308333333333335,0.7590140534491661,"[-0.2632500000000002, 1.14975, -0.03724999999999978]",0.07086679879002816,0.372961912953951
arxiv,layout,q99_dtw_beta1,dire_auto,dire_spectral,DiRe (spectral init),layout_seed,3,"42,43,44",0.12208333333333332,0.3914166666666667,0.26933333333333337,0.24728858815831622,"[-0.015, 0.38875000000000004, 0.43424999999999997]",0.6880987864594422,1.089145824880944
arxiv,layout,q99_bottleneck_beta0,dire_auto,dire_spectral,DiRe (spectral init),layout_seed,3,"42,43,44",0.44698233162903317,0.4298753699860545,-0.01710696164297863,0.017958138347848804,"[-0.015511125717527718, 0.0, -0.035809759211408165]",-0.03979516584896128,-0.9526021746584808
arxiv,layout,q99_bottleneck_beta1,dire_auto,dire_spectral,DiRe (spectral init),layout_seed,3,"42,43,44",0.030580674958561236,0.04927316597237528,0.018692491013814042,0.01628271901320681,"[0.0, 0.029790884698503828, 0.026286588342938302]",0.37936452113294045,1.1479956755780578
arxiv,layout,dtw_beta0,dire_auto,dire_topology,DiRe (topology preset),layout_seed,3,"42,43,44",3.661583333333333,4.02525,0.36366666666666686,0.20207986251314955,"[0.32650000000000023, 0.5817500000000004, 0.18274999999999997]",0.09034635529884277,1.7996185376610827
arxiv,layout,dtw_beta1,dire_auto,dire_topology,DiRe (topology preset),layout_seed,3,"42,43,44",0.12658333333333335,0.1045,-0.02208333333333334,0.006875378777444441,"[-0.022000000000000006, -0.01525, -0.029000000000000012]",-0.21132376395534297,-3.2119442503706908
arxiv,layout,bottleneck_beta0,dire_auto,dire_topology,DiRe (topology preset),layout_seed,3,"42,43,44",0.35578441619873047,0.35578441619873047,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,
arxiv,layout,bottleneck_beta1,dire_auto,dire_topology,DiRe (topology preset),layout_seed,3,"42,43,44",0.02443756101032098,0.023601874709129333,-0.0008356863011916479,0.0014474511328532416,"[0.0, 0.0, -0.0025070589035749435]",-0.0354076238218653,-0.5773502691896258
arxiv,layout,q99_dtw_beta0,dire_auto,dire_topology,DiRe (topology preset),layout_seed,3,"42,43,44",3.7115000000000005,3.548916666666667,-0.16258333333333339,0.06295252841096483,"[-0.09050000000000002, -0.20675, -0.1905000000000001]",-0.04581210228473479,-2.582633889968036
arxiv,layout,q99_dtw_beta1,dire_auto,dire_topology,DiRe (topology preset),layout_seed,3,"42,43,44",0.12208333333333332,0.1045,-0.017583333333333336,0.018551167977605428,"[-0.0072500000000000064, -0.006500000000000006, -0.03899999999999999]",-0.16826156299840514,-0.9478289105332645
arxiv,layout,q99_bottleneck_beta0,dire_auto,dire_topology,DiRe (topology preset),layout_seed,3,"42,43,44",0.44698233162903317,0.44698233162903317,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,
arxiv,layout,q99_bottleneck_beta1,dire_auto,dire_topology,DiRe (topology preset),layout_seed,3,"42,43,44",0.030580674958561236,0.029651723088428505,-0.0009289518701327317,0.0016089918368560167,"[0.0, 0.0, -0.002786855610398195]",-0.03132876519055489,-0.5773502691896258
